date,geography,variable,estimate,geography_type,share,metric,grouping
2022-04-01,98107,HEV (Hybrid Electric Vehicle),21,Zipcode,0.13125,New Vehicle Registrations,All
2022-04-01,98107,ICE (Internal Combustion Engine),116,Zipcode,0.725,New Vehicle Registrations,All
2022-04-01,98107,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.0125,New Vehicle Registrations,All
2022-04-01,98108,BEV (Battery Electric Vehicle),10,Zipcode,0.1111111111111111,New Vehicle Registrations,All
2022-04-01,98108,HEV (Hybrid Electric Vehicle),10,Zipcode,0.1111111111111111,New Vehicle Registrations,All
2022-04-01,98108,ICE (Internal Combustion Engine),70,Zipcode,0.7777777777777778,New Vehicle Registrations,All
2022-04-01,98109,BEV (Battery Electric Vehicle),29,Zipcode,0.10583941605839416,New Vehicle Registrations,All
2022-04-01,98109,HEV (Hybrid Electric Vehicle),30,Zipcode,0.10948905109489052,New Vehicle Registrations,All
2022-04-01,98109,ICE (Internal Combustion Engine),209,Zipcode,0.7627737226277372,New Vehicle Registrations,All
2022-04-01,98109,PHEV (Plug-in Hybrid Electric Vehicle),6,Zipcode,0.021897810218978103,New Vehicle Registrations,All
2022-04-01,98110,BEV (Battery Electric Vehicle),20,Zipcode,0.14184397163120568,New Vehicle Registrations,All
2022-04-01,98110,HEV (Hybrid Electric Vehicle),13,Zipcode,0.09219858156028368,New Vehicle Registrations,All
2022-04-01,98110,ICE (Internal Combustion Engine),103,Zipcode,0.7304964539007093,New Vehicle Registrations,All
2022-04-01,98110,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.03546099290780142,New Vehicle Registrations,All
2022-04-01,98112,BEV (Battery Electric Vehicle),18,Zipcode,0.16363636363636364,New Vehicle Registrations,All
2022-04-01,98112,HEV (Hybrid Electric Vehicle),12,Zipcode,0.10909090909090909,New Vehicle Registrations,All
2022-04-01,98112,ICE (Internal Combustion Engine),74,Zipcode,0.6727272727272727,New Vehicle Registrations,All
2022-04-01,98112,PHEV (Plug-in Hybrid Electric Vehicle),6,Zipcode,0.05454545454545454,New Vehicle Registrations,All
2022-04-01,98115,BEV (Battery Electric Vehicle),33,Zipcode,0.1274131274131274,New Vehicle Registrations,All
2022-04-01,98115,HEV (Hybrid Electric Vehicle),38,Zipcode,0.14671814671814673,New Vehicle Registrations,All
2022-04-01,98115,ICE (Internal Combustion Engine),181,Zipcode,0.6988416988416989,New Vehicle Registrations,All
2022-04-01,98115,PHEV (Plug-in Hybrid Electric Vehicle),7,Zipcode,0.02702702702702703,New Vehicle Registrations,All
2022-04-01,98116,BEV (Battery Electric Vehicle),22,Zipcode,0.14193548387096774,New Vehicle Registrations,All
2022-04-01,98116,HEV (Hybrid Electric Vehicle),14,Zipcode,0.09032258064516129,New Vehicle Registrations,All
2022-04-01,98116,ICE (Internal Combustion Engine),115,Zipcode,0.7419354838709677,New Vehicle Registrations,All
2022-04-01,98116,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.025806451612903226,New Vehicle Registrations,All
2022-04-01,98117,BEV (Battery Electric Vehicle),22,Zipcode,0.14666666666666667,New Vehicle Registrations,All
2022-04-01,98117,HEV (Hybrid Electric Vehicle),19,Zipcode,0.12666666666666668,New Vehicle Registrations,All
2022-04-01,98117,ICE (Internal Combustion Engine),106,Zipcode,0.7066666666666667,New Vehicle Registrations,All
2022-04-01,98117,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.02,New Vehicle Registrations,All
2022-04-01,98118,BEV (Battery Electric Vehicle),20,Zipcode,0.09900990099009901,New Vehicle Registrations,All
2022-04-01,98118,HEV (Hybrid Electric Vehicle),38,Zipcode,0.18811881188118812,New Vehicle Registrations,All
2022-04-01,98118,ICE (Internal Combustion Engine),140,Zipcode,0.693069306930693,New Vehicle Registrations,All
2022-04-01,98118,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.019801980198019802,New Vehicle Registrations,All
2022-04-01,98119,BEV (Battery Electric Vehicle),14,Zipcode,0.10294117647058823,New Vehicle Registrations,All
2022-04-01,98119,HEV (Hybrid Electric Vehicle),9,Zipcode,0.0661764705882353,New Vehicle Registrations,All
2022-04-01,98119,ICE (Internal Combustion Engine),109,Zipcode,0.8014705882352942,New Vehicle Registrations,All
2022-04-01,98119,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.029411764705882353,New Vehicle Registrations,All
2022-04-01,98121,BEV (Battery Electric Vehicle),20,Zipcode,0.11560693641618497,New Vehicle Registrations,All
2022-04-01,98121,HEV (Hybrid Electric Vehicle),15,Zipcode,0.08670520231213873,New Vehicle Registrations,All
2022-04-01,98121,ICE (Internal Combustion Engine),136,Zipcode,0.7861271676300579,New Vehicle Registrations,All
2022-04-01,98121,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.011560693641618497,New Vehicle Registrations,All
2022-04-01,98122,BEV (Battery Electric Vehicle),16,Zipcode,0.0851063829787234,New Vehicle Registrations,All
2022-04-01,98122,HEV (Hybrid Electric Vehicle),19,Zipcode,0.10106382978723404,New Vehicle Registrations,All
2022-04-01,98122,ICE (Internal Combustion Engine),149,Zipcode,0.7925531914893617,New Vehicle Registrations,All
2022-04-01,98122,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.02127659574468085,New Vehicle Registrations,All
2022-04-01,98125,BEV (Battery Electric Vehicle),14,Zipcode,0.07734806629834254,New Vehicle Registrations,All
2022-04-01,98125,HEV (Hybrid Electric Vehicle),30,Zipcode,0.16574585635359115,New Vehicle Registrations,All
2022-04-01,98125,ICE (Internal Combustion Engine),133,Zipcode,0.7348066298342542,New Vehicle Registrations,All
2022-04-01,98125,PHEV (Plug-in Hybrid Electric Vehicle),4,Zipcode,0.022099447513812154,New Vehicle Registrations,All
2022-04-01,98126,BEV (Battery Electric Vehicle),10,Zipcode,0.10989010989010989,New Vehicle Registrations,All
2022-04-01,98126,HEV (Hybrid Electric Vehicle),10,Zipcode,0.10989010989010989,New Vehicle Registrations,All
2022-04-01,98126,ICE (Internal Combustion Engine),68,Zipcode,0.7472527472527473,New Vehicle Registrations,All
2022-04-01,98126,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.03296703296703297,New Vehicle Registrations,All
2022-04-01,98133,BEV (Battery Electric Vehicle),12,Zipcode,0.06315789473684211,New Vehicle Registrations,All
2022-04-01,98133,HEV (Hybrid Electric Vehicle),28,Zipcode,0.14736842105263157,New Vehicle Registrations,All
2022-04-01,98133,ICE (Internal Combustion Engine),149,Zipcode,0.7842105263157895,New Vehicle Registrations,All
2022-04-01,98133,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.005263157894736842,New Vehicle Registrations,All
2022-04-01,98134,BEV (Battery Electric Vehicle),1,Zipcode,0.037037037037037035,New Vehicle Registrations,All
2022-04-01,98134,HEV (Hybrid Electric Vehicle),1,Zipcode,0.037037037037037035,New Vehicle Registrations,All
2022-04-01,98134,ICE (Internal Combustion Engine),25,Zipcode,0.9259259259259259,New Vehicle Registrations,All
2022-04-01,98136,BEV (Battery Electric Vehicle),15,Zipcode,0.20270270270270271,New Vehicle Registrations,All
2022-04-01,98136,HEV (Hybrid Electric Vehicle),11,Zipcode,0.14864864864864866,New Vehicle Registrations,All
2022-04-01,98136,ICE (Internal Combustion Engine),47,Zipcode,0.6351351351351351,New Vehicle Registrations,All
2022-04-01,98136,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.013513513513513514,New Vehicle Registrations,All
2022-04-01,98144,BEV (Battery Electric Vehicle),15,Zipcode,0.10067114093959731,New Vehicle Registrations,All
2022-04-01,98144,HEV (Hybrid Electric Vehicle),23,Zipcode,0.15436241610738255,New Vehicle Registrations,All
2022-04-01,98144,ICE (Internal Combustion Engine),110,Zipcode,0.738255033557047,New Vehicle Registrations,All
2022-04-01,98144,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.006711409395973154,New Vehicle Registrations,All
2022-04-01,98146,BEV (Battery Electric Vehicle),5,Zipcode,0.05102040816326531,New Vehicle Registrations,All
2022-04-01,98146,HEV (Hybrid Electric Vehicle),14,Zipcode,0.14285714285714285,New Vehicle Registrations,All
2022-04-01,98146,ICE (Internal Combustion Engine),79,Zipcode,0.8061224489795918,New Vehicle Registrations,All
2022-04-01,98148,BEV (Battery Electric Vehicle),7,Zipcode,0.1111111111111111,New Vehicle Registrations,All
2022-04-01,98148,HEV (Hybrid Electric Vehicle),7,Zipcode,0.1111111111111111,New Vehicle Registrations,All
2022-04-01,98148,ICE (Internal Combustion Engine),49,Zipcode,0.7777777777777778,New Vehicle Registrations,All
2022-04-01,98155,BEV (Battery Electric Vehicle),25,Zipcode,0.16556291390728478,New Vehicle Registrations,All
2022-04-01,98155,HEV (Hybrid Electric Vehicle),26,Zipcode,0.17218543046357615,New Vehicle Registrations,All
2022-04-01,98155,ICE (Internal Combustion Engine),99,Zipcode,0.6556291390728477,New Vehicle Registrations,All
2022-04-01,98155,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.006622516556291391,New Vehicle Registrations,All
2022-04-01,98158,ICE (Internal Combustion Engine),3,Zipcode,1,New Vehicle Registrations,All
2022-04-01,98166,BEV (Battery Electric Vehicle),6,Zipcode,0.06382978723404255,New Vehicle Registrations,All
2022-04-01,98166,HEV (Hybrid Electric Vehicle),12,Zipcode,0.1276595744680851,New Vehicle Registrations,All
2022-04-01,98166,ICE (Internal Combustion Engine),75,Zipcode,0.7978723404255319,New Vehicle Registrations,All
2022-04-01,98166,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.010638297872340425,New Vehicle Registrations,All
2022-04-01,98168,BEV (Battery Electric Vehicle),11,Zipcode,0.07236842105263158,New Vehicle Registrations,All
2022-04-01,98168,HEV (Hybrid Electric Vehicle),17,Zipcode,0.1118421052631579,New Vehicle Registrations,All
2022-04-01,98168,ICE (Internal Combustion Engine),123,Zipcode,0.8092105263157895,New Vehicle Registrations,All
2022-04-01,98168,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.006578947368421052,New Vehicle Registrations,All
2022-04-01,98177,BEV (Battery Electric Vehicle),13,Zipcode,0.17333333333333334,New Vehicle Registrations,All
2022-04-01,98177,HEV (Hybrid Electric Vehicle),16,Zipcode,0.21333333333333335,New Vehicle Registrations,All
2022-04-01,98177,ICE (Internal Combustion Engine),45,Zipcode,0.6,New Vehicle Registrations,All
2022-04-01,98177,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.013333333333333334,New Vehicle Registrations,All
2022-04-01,98178,BEV (Battery Electric Vehicle),6,Zipcode,0.06666666666666667,New Vehicle Registrations,All
2022-04-01,98178,HEV (Hybrid Electric Vehicle),11,Zipcode,0.12222222222222222,New Vehicle Registrations,All
2022-04-01,98178,ICE (Internal Combustion Engine),73,Zipcode,0.8111111111111111,New Vehicle Registrations,All
2022-04-01,98188,BEV (Battery Electric Vehicle),6,Zipcode,0.031413612565445025,New Vehicle Registrations,All
2022-04-01,98188,HEV (Hybrid Electric Vehicle),19,Zipcode,0.09947643979057591,New Vehicle Registrations,All
2022-04-01,98188,ICE (Internal Combustion Engine),164,Zipcode,0.8586387434554974,New Vehicle Registrations,All
2022-04-01,98188,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.010471204188481676,New Vehicle Registrations,All
2022-04-01,98195,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All
2022-04-01,98198,BEV (Battery Electric Vehicle),8,Zipcode,0.05333333333333334,New Vehicle Registrations,All
2022-04-01,98198,HEV (Hybrid Electric Vehicle),14,Zipcode,0.09333333333333334,New Vehicle Registrations,All
2022-04-01,98198,ICE (Internal Combustion Engine),125,Zipcode,0.8333333333333334,New Vehicle Registrations,All
2022-04-01,98198,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.02,New Vehicle Registrations,All
2022-04-01,98199,BEV (Battery Electric Vehicle),24,Zipcode,0.20869565217391303,New Vehicle Registrations,All
2022-04-01,98199,HEV (Hybrid Electric Vehicle),12,Zipcode,0.10434782608695652,New Vehicle Registrations,All
2022-04-01,98199,ICE (Internal Combustion Engine),78,Zipcode,0.6782608695652174,New Vehicle Registrations,All
2022-04-01,98199,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.008695652173913044,New Vehicle Registrations,All
2022-04-01,98201,BEV (Battery Electric Vehicle),2,Zipcode,0.022727272727272728,New Vehicle Registrations,All
2022-04-01,98201,HEV (Hybrid Electric Vehicle),6,Zipcode,0.06818181818181818,New Vehicle Registrations,All
2022-04-01,98201,ICE (Internal Combustion Engine),79,Zipcode,0.8977272727272727,New Vehicle Registrations,All
2022-04-01,98201,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.011363636363636364,New Vehicle Registrations,All
2022-04-01,98203,BEV (Battery Electric Vehicle),8,Zipcode,0.053691275167785234,New Vehicle Registrations,All
2022-04-01,98203,HEV (Hybrid Electric Vehicle),12,Zipcode,0.08053691275167785,New Vehicle Registrations,All
2022-04-01,98203,ICE (Internal Combustion Engine),127,Zipcode,0.8523489932885906,New Vehicle Registrations,All
2022-04-01,98203,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.013422818791946308,New Vehicle Registrations,All
2022-04-01,98204,BEV (Battery Electric Vehicle),10,Zipcode,0.05917159763313609,New Vehicle Registrations,All
2022-04-01,98204,HEV (Hybrid Electric Vehicle),10,Zipcode,0.05917159763313609,New Vehicle Registrations,All
2022-04-01,98204,ICE (Internal Combustion Engine),149,Zipcode,0.8816568047337278,New Vehicle Registrations,All
2022-04-01,98206,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All
2022-04-01,98207,ICE (Internal Combustion Engine),6,Zipcode,1,New Vehicle Registrations,All
2022-04-01,98208,BEV (Battery Electric Vehicle),22,Zipcode,0.09205020920502092,New Vehicle Registrations,All
2022-04-01,98208,HEV (Hybrid Electric Vehicle),31,Zipcode,0.1297071129707113,New Vehicle Registrations,All
2022-04-01,98208,ICE (Internal Combustion Engine),183,Zipcode,0.7656903765690377,New Vehicle Registrations,All
2022-04-01,98208,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.012552301255230125,New Vehicle Registrations,All
2022-04-01,98223,BEV (Battery Electric Vehicle),9,Zipcode,0.045,New Vehicle Registrations,All
2022-04-01,98223,HEV (Hybrid Electric Vehicle),14,Zipcode,0.07,New Vehicle Registrations,All
2022-04-01,98223,ICE (Internal Combustion Engine),175,Zipcode,0.875,New Vehicle Registrations,All
2022-04-01,98223,PHEV (Plug-in Hybrid Electric Vehicle),2,Zipcode,0.01,New Vehicle Registrations,All
2022-04-01,98241,HEV (Hybrid Electric Vehicle),1,Zipcode,0.125,New Vehicle Registrations,All
2022-04-01,98241,ICE (Internal Combustion Engine),7,Zipcode,0.875,New Vehicle Registrations,All
2022-04-01,98251,HEV (Hybrid Electric Vehicle),1,Zipcode,0.05,New Vehicle Registrations,All
2022-04-01,98251,ICE (Internal Combustion Engine),19,Zipcode,0.95,New Vehicle Registrations,All
2022-04-01,98252,BEV (Battery Electric Vehicle),3,Zipcode,0.046153846153846156,New Vehicle Registrations,All
2022-04-01,98252,HEV (Hybrid Electric Vehicle),6,Zipcode,0.09230769230769231,New Vehicle Registrations,All
2022-04-01,98252,ICE (Internal Combustion Engine),56,Zipcode,0.8615384615384616,New Vehicle Registrations,All
2022-04-01,98256,ICE (Internal Combustion Engine),1,Zipcode,1,New Vehicle Registrations,All
2022-04-01,98258,BEV (Battery Electric Vehicle),22,Zipcode,0.07432432432432433,New Vehicle Registrations,All
2022-04-01,98258,HEV (Hybrid Electric Vehicle),25,Zipcode,0.08445945945945946,New Vehicle Registrations,All
2022-04-01,98258,ICE (Internal Combustion Engine),244,Zipcode,0.8243243243243243,New Vehicle Registrations,All
2022-04-01,98258,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.016891891891891893,New Vehicle Registrations,All
2022-04-01,98270,BEV (Battery Electric Vehicle),10,Zipcode,0.04291845493562232,New Vehicle Registrations,All
2022-04-01,98270,HEV (Hybrid Electric Vehicle),15,Zipcode,0.06437768240343347,New Vehicle Registrations,All
2022-04-01,98270,ICE (Internal Combustion Engine),205,Zipcode,0.8798283261802575,New Vehicle Registrations,All
2022-04-01,98270,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.012875536480686695,New Vehicle Registrations,All
2022-04-01,98271,BEV (Battery Electric Vehicle),3,Zipcode,0.021897810218978103,New Vehicle Registrations,All
2022-04-01,98271,HEV (Hybrid Electric Vehicle),12,Zipcode,0.08759124087591241,New Vehicle Registrations,All
2022-04-01,98271,ICE (Internal Combustion Engine),121,Zipcode,0.8832116788321168,New Vehicle Registrations,All
2022-04-01,98271,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.0072992700729927005,New Vehicle Registrations,All
2022-04-01,98272,BEV (Battery Electric Vehicle),8,Zipcode,0.0625,New Vehicle Registrations,All
2022-04-01,98272,HEV (Hybrid Electric Vehicle),8,Zipcode,0.0625,New Vehicle Registrations,All
2022-04-01,98272,ICE (Internal Combustion Engine),109,Zipcode,0.8515625,New Vehicle Registrations,All
2022-04-01,98272,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.0234375,New Vehicle Registrations,All
2022-04-01,98275,BEV (Battery Electric Vehicle),6,Zipcode,0.05,New Vehicle Registrations,All
2022-04-01,98275,HEV (Hybrid Electric Vehicle),14,Zipcode,0.11666666666666667,New Vehicle Registrations,All
2022-04-01,98275,ICE (Internal Combustion Engine),97,Zipcode,0.8083333333333333,New Vehicle Registrations,All
2022-04-01,98275,PHEV (Plug-in Hybrid Electric Vehicle),3,Zipcode,0.025,New Vehicle Registrations,All
2022-04-01,98290,BEV (Battery Electric Vehicle),8,Zipcode,0.0449438202247191,New Vehicle Registrations,All
2022-04-01,98290,HEV (Hybrid Electric Vehicle),8,Zipcode,0.0449438202247191,New Vehicle Registrations,All
2022-04-01,98290,ICE (Internal Combustion Engine),157,Zipcode,0.8820224719101124,New Vehicle Registrations,All
2022-04-01,98290,PHEV (Plug-in Hybrid Electric Vehicle),5,Zipcode,0.028089887640449437,New Vehicle Registrations,All
2022-04-01,98292,BEV (Battery Electric Vehicle),8,Zipcode,0.06896551724137931,New Vehicle Registrations,All
2022-04-01,98292,HEV (Hybrid Electric Vehicle),10,Zipcode,0.08620689655172414,New Vehicle Registrations,All
2022-04-01,98292,ICE (Internal Combustion Engine),97,Zipcode,0.8362068965517241,New Vehicle Registrations,All
2022-04-01,98292,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.008620689655172414,New Vehicle Registrations,All
2022-04-01,98294,BEV (Battery Electric Vehicle),2,Zipcode,0.047619047619047616,New Vehicle Registrations,All
2022-04-01,98294,HEV (Hybrid Electric Vehicle),6,Zipcode,0.14285714285714285,New Vehicle Registrations,All
2022-04-01,98294,ICE (Internal Combustion Engine),33,Zipcode,0.7857142857142857,New Vehicle Registrations,All
2022-04-01,98294,PHEV (Plug-in Hybrid Electric Vehicle),1,Zipcode,0.023809523809523808,New Vehicle Registrations,All
